Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
21597976029,Chuveiro Lorenzetti Loren Shower Eletrônica 5500w,"110,90",40mil+,Efácil Oficial,3%,"R$3,33",https://shopee.com.br/product/822103155/21597976029,https://s.shopee.com.br/W6bwfyL5C
29535501772,40 Peças / 46 Peças Jogo De Chave Catraca Caixa De Ferramentas Completa Reversível Soquetes Maleta,"29,90",40mil+,HONG11.br,19%,"R$5,68",https://shopee.com.br/product/1258554467/29535501772,https://s.shopee.com.br/LnBkMyyQB
58207657402,Caixa Caixinha De Som Bluetooth Potente Pendrive Fm Sd Portátil Ipx6,"65,90",2mil+,MLTX GROUP,23%,"R$15,16",https://shopee.com.br/product/1468001620/58207657402,https://s.shopee.com.br/2BEpvjrzhY
22593915398,Chaleira Elétrica Jarra Café Chá Inox 110v,"43,90",100mil+,SELLNEEDS,13%,"R$5,71",https://shopee.com.br/product/408653169/22593915398,https://s.shopee.com.br/20vPjQsd2X
23694179931,Bicicleta Spinning Profissional Ergométrica com Roda de Inércia Reforçada Suporta 120kg,"459,99",4mil+,Cerejas Home Shop,3%,"R$13,80",https://shopee.com.br/product/389271686/23694179931,https://s.shopee.com.br/2VrgKLqj1e
23299128342,Kit 3 ou 2 Calça Jogger Adulto Chimpa Masculina Flanelado,"38,62",10mil+,KARLIENE CONFECÇÕES,10%,"R$3,86",https://shopee.com.br/product/1156409244/23299128342,https://s.shopee.com.br/2LYG82rMMd
58203115581,"TOYADENT Pasta Espuma Muda de Cor, Refresca o Hálito, 90g","19,90",20mil+,Toya Corp,7%,"R$1,39",https://shopee.com.br/product/1577747933/58203115581,https://s.shopee.com.br/1Vz98VuX3U
22794554573,Micro-ondas Electrolux 20L cor Inox Espelhado com Função Tira Odor (MT30S),"549,00",20mil+,Electrolux,3%,"R$16,47",https://shopee.com.br/product/1526836548/22794554573,https://s.shopee.com.br/1LfiwCvAOT
22797545994,Calça Legging Flare Flanelada Leg Boca De Sino Bailarina Grossa Zero Transparência,"34,99",100mil+,OxeanJeans,13%,"R$4,55",https://shopee.com.br/product/869193731/22797545994,https://s.shopee.com.br/1qbzX7tGNa
53750943172,Jogo De Panelas 10 Peças Antiaderente Conjunto Frigideira Fervedor tampa de vidro Cor Coffee Cappuccino Kit Talheres,"177,90",50mil+,ARARAS ONLINE,3%,"R$5,34",https://shopee.com.br/product/1215385259/53750943172,https://s.shopee.com.br/1gIZKottiZ
22691669911,Conjunto Capa De Chuva Roupa Para Motoqueiros Ciclistas Impermeável Calça Jaqueta C/ Capuz,"33,99",100mil+,EvaMia,3%,"R$1,02",https://shopee.com.br/product/394731864/22691669911,https://s.shopee.com.br/3VkDWBmuzw
22494451872,Smartphone Motorola Moto g06 - 128GB 12GB (4GB RAM + 8GB Ram Boost) e Camera 50MP Bateria de 5200mAh,"786,76",9mil+,Loja Oficial Motorola,3%,"R$23,60",https://shopee.com.br/product/1627665738/22494451872,https://s.shopee.com.br/3LQnJsnYKv
20699893256,Legging Suplex Fitness Pronta Entrega Zero Transparência,"21,99",30mil+,delafiness1,7%,"R$1,54",https://shopee.com.br/product/430046270/20699893256,https://s.shopee.com.br/3qN3unleK2
23097141244,Spray Veda Tudo borracha líquida impermeabilizante Transparente 100ml,"38,98",10mil+,Miami Variedades,3%,"R$1,17",https://shopee.com.br/product/218567787/23097141244,https://s.shopee.com.br/3g3diUmHf1
22492675357,Novo Guarda Chuva Automático Alta Resistência a Chuvas e Vento Forte Com Proteção UV,"26,99",100mil+,FELIZ SHOP,7%,"R$1,89",https://shopee.com.br/product/425326129/22492675357,https://s.shopee.com.br/2qUWixpSLs
22398006796,KIT 3 Bermuda Masculina Importada Seda Gelada Elastano Secagem Rápida Bolsos com Zíper,"102,99",9mil+,ALAN.FONTE.888,16%,"R$16,48",https://shopee.com.br/product/413762733/22398006796,https://s.shopee.com.br/2gB6Weq5gr
18499853587,Carregador Portátil 5000Mah Sem fio Para iPhone Indução Bateria Carga,"28,88",30mil+,JX VERDE,14%,"R$4,04",https://shopee.com.br/product/1103946075/18499853587,https://s.shopee.com.br/3B7N7ZoBfy
58263468707,Parafusadeira Furadeira Sem Fio 48V | Caixa com Baterias Duplas | Modo Duplo: Aparafusar e Furar,"99,99",5mil+,107A Casa,3%,"R$3,00",https://shopee.com.br/product/1814059188/58263468707,https://s.shopee.com.br/30nwvGop0x
23193574821,24 Pcs LouçA De Aço InoxidáVel Colher De Sobremesa Dourada / Luxuoso,"45,88",30mil+,NEW WORD MAGAZINE,23%,"R$10,55",https://shopee.com.br/product/1007379684/23193574821,https://s.shopee.com.br/4qFb6dhqIK
22099059804,Calça Feminina Flare Pantalona Bege Jeans Premium Empina Bumbum Boca de Sino Cos Alto Com Elastano,"59,99",20mil+,Mark Jeans Wear,8%,"R$4,80",https://shopee.com.br/product/549655861/22099059804,https://s.shopee.com.br/4fwAuKiTdJ
58253145740,Picador De Alimentos Moedor De Carne Mixer Elétrica Processador Cozinha Casa Alho - 110v-220v,"69,98",90mil+,TOP SHOP ELETRONICO,3%,"R$2,10",https://shopee.com.br/product/1362240140/58253145740,https://s.shopee.com.br/5AsRVFgZcQ
22098874077,Areia Higiênica Biodegradável Catbio 12 Kg (3 pacotes de 4 kg) - Max Clean - Grãos Finos - novo,"146,90",100mil+,petpremier,7%,"R$10,28",https://shopee.com.br/product/1023760886/22098874077,https://s.shopee.com.br/50Z1IwhCxP
22998550817,Capa Plastica Para Máquina de Lavar Roupa 8 a19kg Todos os Tamanhos e Marcas Transparente Com Elástico,"59,90",10mil+,Loja Costura Mágica,3%,"R$1,80",https://shopee.com.br/product/415729378/22998550817,https://s.shopee.com.br/4AzuJPkNeG
23092665596,1 FRASCO CUIDADOS COM A UNHA - ENVIO IMEDIATO 10ML,"25,00",4mil+,Oficial Gotas,13%,"R$3,25",https://shopee.com.br/product/938901136/23092665596,https://s.shopee.com.br/40gU76l0zF
23892669902,3L Picador De Alimentos Moedor De Carne Mixer Elétrica Processador Cozinha Casa Alho - 110v-220v,"66,88",100mil+,Mercado Estelar,8%,"R$5,35",https://shopee.com.br/product/720952207/23892669902,https://s.shopee.com.br/4Vcki1j6yM
51153073463,Jogo 6 Copos Baixos Diamond 300ml Vidro Grosso Diamante Luxo,"26,95",40mil+,Pratitudo Essencial,3%,"R$0,81",https://shopee.com.br/product/332059670/51153073463,https://s.shopee.com.br/4LJKVijkJL
18799398236,CALÇA leggings feminino  JACQUARD  mesclas tecido linho com cinto fixo com muito elastano,"63,99",20mil+,MODINHAS MAGI,15%,"R$9,60",https://shopee.com.br/product/1296563697/18799398236,https://s.shopee.com.br/6Akyh5clai
22298759200,"Escova De Limpeza De Filme De Óleo Automotivo , Limpador De Vidro De Carro Pára-Brisa Evita Chuva E Nevoeiro , Capacidad","29,00",60mil+,MAKE UP CITY,3%,"R$0,87",https://shopee.com.br/product/346352973/22298759200,https://s.shopee.com.br/60RYUmdOvh
23199020709,Cozedor de Ovos Elétrico Portátil Cozinha à Vapor 110V/220V Cores disponíveis （Branco Azul Rosa Amarelo）,"29,98",50mil+,PENGFA TECH LTDA,11%,"R$3,30",https://shopee.com.br/product/1531826276/23199020709,https://s.shopee.com.br/6VNp5hbUuo
22294382057,Camisola Renda Feminina Pijama Sexy Sensual Lingerie Conforto Linha Noite sem Bojo,"16,98",30mil+,Theantoniamodas,3%,"R$0,51",https://shopee.com.br/product/1234355161/22294382057,https://s.shopee.com.br/6L4OtOc8Fn
22493935434,Carregador Portatil Mini  Power Bank 1.0000mAh Sem Fio 2em1 Carregador para iPhone e Tipo-C,"34,88",10mil+,Koi Shop Brasil,13%,"R$4,53",https://shopee.com.br/product/1043771437/22493935434,https://s.shopee.com.br/5VVHtrfIwe
23994288266,Percarbonato 100% Puro Tira Manchas Roupas Brancas e Coloridas,"16,90",400mil+,Lojas Coisarada,10%,"R$1,69",https://shopee.com.br/product/363220493/23994288266,https://s.shopee.com.br/5LBrhYfwHd
58207727188,Caixa de Som Bluetooth Alaxe 5 Geração Portátil Original Envio Rápido Melhor Custo Benefício,"34,99",5mil+,anjgg.eletrônico,3%,"R$1,05",https://shopee.com.br/product/1350120855/58207727188,https://s.shopee.com.br/5q88ITe2Gk
20797743913,"Cera Carnaúba Automotiva Renove 120g - Brilho Profundo, Toque Liso e Repelência à Água","17,99",100mil+,RENOVE AUTO,14%,"R$2,52",https://shopee.com.br/product/386263059/20797743913,https://s.shopee.com.br/5foi6Aefbj
22894901087,"OralGos Creme Dental 90g, Limpeza dental,  Prevenção da Cárie Dentária","19,90",6mil+,Shok Shop,7%,"R$1,39",https://shopee.com.br/product/1704246076/22894901087,https://s.shopee.com.br/7VGMHXXgt6
21071530577,Varal De Chão Roupa Calcinha Grade 3 Andares Dobrável Portátil,"91,90",200mil+,Na Web Group De Marcas,18%,"R$16,54",https://shopee.com.br/product/325008325/21071530577,https://s.shopee.com.br/7Kww5EYKE5
23798560672,Kit 1 ou 2 Unidades de Veda Porta Ajustável Protetor Rolinho Impermeável 80cm 90cm 100cm,"12,99",200mil+,Atacado BP,3%,"R$0,39",https://shopee.com.br/product/1220444950/23798560672,https://s.shopee.com.br/7ptCg9WQDC
