Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
23095679991,1 Afiador Amolador De Facas Em Aço Inox Com 3 Borda Profissional Base Emborrachado Promoção,"7,85",60mil+,P&H  Oficial,23%,"R$1,81",https://shopee.com.br/product/832040275/23095679991,https://s.shopee.com.br/1Vz98YtFeJ
44959639811,Barra de Proteína Snacks Protein Bar Flash 35g 10 Unids Bodyaction,"51,22",20mil+,Bodyaction Oficial,12%,"R$6,15",https://shopee.com.br/product/443076516/44959639811,https://s.shopee.com.br/112sXdv9fE
22198379271,Coleira Peitoral para cachorro pequenos e médios com guia para pet colete confortável,"13,89",50mil+,Topbuy store,3%,"R$0,42",https://shopee.com.br/product/962458284/22198379271,https://s.shopee.com.br/1BMIjwuWKH
8020679826,Liquidificador Mondial L‑99 Turbo 550 W 3 Velocidades,"109,99",100mil+,LOI BRASIL,8%,"R$8,80",https://shopee.com.br/product/359168917/8020679826,https://s.shopee.com.br/gQ291wQLC
58200253216,Kit C/ 4 ou 2 Travesseiro Pluma de Ganso Confortavel e Macio Antiacaro 50x70cm,"30,98",50mil+,Debela Home,18%,"R$5,58",https://shopee.com.br/product/1662989296/58200253216,https://s.shopee.com.br/qjSLKvn0F
21499491641,Mop C/ cabo de 140 cm + 2 Refis - Rodinhas e Cesto Em Inox - Balde Centrífuga - CH,"49,90",50mil+,Chaicommerce,17%,"R$8,48",https://shopee.com.br/product/1367299138/21499491641,https://s.shopee.com.br/LnBkPxh1A
22697383155,Calça Pantalona Feminina Cintura Alta  Com Bolso Tecido Duna,"29,90",100mil+,ElisJeans,13%,"R$3,89",https://shopee.com.br/product/1157950131/22697383155,https://s.shopee.com.br/W6bwix3gD
58207182636,Kit Com 12 potes 800ml Tampa Com Trava Marmita Fitness Lavavel Freezer Microondas Durável BPAFree,"37,49",10mil+,Razec Utilidades,3%,"R$1,12",https://shopee.com.br/product/1754158017/58207182636,https://s.shopee.com.br/1ALLnyxh8
23493849040,Lencol Queen 400 Fios Micropercal Cama Casal Solteiro Tecido Super Macio,"25,99",100mil+,GUCASACONFORTO,9%,"R$2,34",https://shopee.com.br/product/694125365/23493849040,https://s.shopee.com.br/BTlY6yKMB
26644670920,Filamento Impressora 3d Print Pulse PLA 1.75mm Importado Alta Qualidade de Impressao,"79,90",10mil+,PRA EU TUDO,3%,"R$2,40",https://shopee.com.br/product/1316734858/26644670920,https://s.shopee.com.br/50Z1IzfvY8
10326711307,Legging Suplex Fitness Pronta Entrega Zero Transparência,"20,99",100mil+,DEBORA FITNESS,3%,"R$0,63",https://shopee.com.br/product/496965331/10326711307,https://s.shopee.com.br/5AsRVIfIDB
58258048889,Porta Temperos Giratório Profissional 9 Potes de Vidro com Tampa Dosadora Condimentos,"37,89",10mil+,RD ECOM,12%,"R$4,55",https://shopee.com.br/product/1459511958/58258048889,https://s.shopee.com.br/4fwAuNhCE6
22993711209,Arranjo c/ 3 Trepadeira Folha de HERA + Vaso Trançado Marrom,"16,99",80mil+,SATO WORLD,28%,"R$4,76",https://shopee.com.br/product/1454188932/22993711209,https://s.shopee.com.br/4qFb6ggYt9
22999663049,Protetor de Porta do Carro - Amortecedor Borracha Anti Colisão,"10,99",7mil+,CR22™,9%,"R$0,99",https://shopee.com.br/product/1256694205/22999663049,https://s.shopee.com.br/4LJKVliSu4
58263543456,6 Em 1 Disco De Corte Com Diamante Lâmina De Serra Multifuncional 100mm Para Azulejo Cerâmico Metais e PVC,"13,99",9mil+,KenZ Loja Oficial,10%,"R$1,40",https://shopee.com.br/product/1733127950/58263543456,https://s.shopee.com.br/4Vcki4hpZ7
58263763849,Aromatizante de Carro Novo Spray Perfume Para Carro Cheirinho de Concessionária Original,"14,99",6mil+,L.A Store Premium,17%,"R$2,55",https://shopee.com.br/product/404217129/58263763849,https://s.shopee.com.br/40gU79jja2
55914569636,KIT 3 POMADAS PASTA MODELADORA CARAMELITO 80G CLASSE  A,"11,98",3mil+,CLUB DO BARBEIRO,13%,"R$1,56",https://shopee.com.br/product/474765994/55914569636,https://s.shopee.com.br/4AzuJSj6F5
58250219337,Caneca Misturadora Automática Elétrica USB Bateria Recarregável Mixer Café 380ml,"36,88",50mil+,BuddyShopping,13%,"R$4,79",https://shopee.com.br/product/1655406395/58250219337,https://s.shopee.com.br/3g3diXl0G0
23392973710,Protetor Impermeável para Colchão SUPER SILENCIOSO 100% Impermeável Tecido Jacquard Premium Tamanhos,"59,97",100mil+,Loja do Koala,13%,"R$7,80",https://shopee.com.br/product/740111576/23392973710,https://s.shopee.com.br/3qN3uqkMv3
22494186665,Revestimento Ripado Autocolante de EVA Flexivel Rolo,"35,90",90mil+,RS Smart Home,7%,"R$2,51",https://shopee.com.br/product/695249516/22494186665,https://s.shopee.com.br/3LQnJvmGvy
58203349505,Porta Frios Duplo Preto para Presunto e Queijo Com Fundo Removível Para Conservar e Organizar a Geladeira Hermetico,"17,89",50mil+,Vip  Todo Dia,13%,"R$2,33",https://shopee.com.br/product/1567241054/58203349505,https://s.shopee.com.br/3VkDWEldb1
22094228471,Guarda Chuva Dupla Face Reforçado Contra Raios UV Dobrável Compacto Manual Portátil Secagem Rápida,"15,30",30mil+,SHOP JI,24%,"R$3,67",https://shopee.com.br/product/432628853/22094228471,https://s.shopee.com.br/30nwvJnXbw
