Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
21997683936,calça feminina leggings Mesclas jackar cinto embutido cintura alta com muito elastano fixo,"63,99",9mil+,Nerimar Modas,15%,"R$9,60",https://shopee.com.br/product/422850096/21997683936,https://s.shopee.com.br/9Ki0SzkU5C
23093422080,Kit 2  Tapete De Banheiro Soft Macio Secagem Rápida 60x40cm,"21,98",30mil+,LINKSONLINE,3%,"R$0,66",https://shopee.com.br/product/1223641329/23093422080,https://s.shopee.com.br/9V1QfIjqkF
20999381894,Conjunto 2/3/5/10 Potes 370/640/1040ml Vidro Hermético Mantimentos Marmita Fitness,"27,89",50mil+,Life Hack Homeware,13%,"R$3,63",https://shopee.com.br/product/1345719405/20999381894,https://s.shopee.com.br/AKaXepgg3Q
58202325443,Kit 10 petisqueira barquinha canoa petiscos churrasco festa frios para servir amendoim caldo branca,"13,89",10mil+,Juju Stores,13%,"R$1,81",https://shopee.com.br/product/410077043/58202325443,https://s.shopee.com.br/AUtxr8g2iT
58251961785,Kit até 10 Pano de Prato Copa Grande Felpudo Atoalhado P/ Pia Louça Estampado Algodão e Poliéster,"19,95",10mil+,FYYX Store,3%,"R$0,60",https://shopee.com.br/product/430509802/58251961785,https://s.shopee.com.br/9zxhGDhwjO
58202295338,Conjunto Academia Short Com Bolso E Regata Frente Única Yoga Pilates,"79,81",10mil+,IZê Fitness - Confecções,3%,"R$2,39",https://shopee.com.br/product/1271168721/58202295338,https://s.shopee.com.br/AAH7SWhJOR
58209233175,Caixa de Som Bluetooth Mini Caminhão Portátil com Rádio FM USB TF Recarregável Som Alto,"89,14",63, Lumi Casa,3%,"R$2,67",https://shopee.com.br/product/1746526270/58209233175,https://s.shopee.com.br/LnBkSIkLY
19999673360,Rasqueadeira 2 em 1 Para Cães e Gatos | Remove Pelos Mortos e Desembola com Conforto - BARUCH,"19,90",2mil+,baruchcommerce,19%,"R$3,78",https://shopee.com.br/product/1509818453/19999673360,https://s.shopee.com.br/W6bwlI70b
21297746143,Desentupidor Para Ralo Com Garra e Pia Pegador de Objetos,"10,99",40mil+,MULTI BAZAR E-COMMERCE,3%,"R$0,33",https://shopee.com.br/product/816161995/21297746143,https://s.shopee.com.br/1ALLqK11W
23994447594,Soutien Feminino Bojo Soft Confort Canelado Sutiã Confortável Modelagem Ajustável Tecido Respirável sem aro,"26,99",10mil+,Myama Lingerie,13%,"R$3,51",https://shopee.com.br/product/1458665635/23994447594,https://s.shopee.com.br/BTlY9JNgZ
22095015309,Kit 300 Adesivos de Unha 3D com Pedrarias – Nail Art Delicada com Flores e Borboletas Coloridas---WYL,"10,99",2mil+,WYL Top Comércio,3%,"R$0,33",https://shopee.com.br/product/1334088625/22095015309,https://s.shopee.com.br/112sXgGCzk
58214668571,Hidrabene Protetor Solar Clareador Facial 70 FPS,"34,90",60mil+,Hidrabene ,13%,"R$4,54",https://shopee.com.br/product/1860098702/58214668571,https://s.shopee.com.br/1BMIjzFZen
23694459816,Kit Com 10/20/30 Pratos Plásticos Duros Reutilizaveis Com Suporte Para Crianças Dia Das Crianças a,"11,90",6mil+,Zhua Shop,4%,"R$0,48",https://shopee.com.br/product/1547416433/23694459816,https://s.shopee.com.br/gQ294HTfi
41819092982,Kit com 5 Sutiã  Com Bojo Liso Soutien Básico dia a dia Sutian confortável,"21,99",5mil+,Canto e Dias ModaIntima,3%,"R$0,66",https://shopee.com.br/product/493208904/41819092982,https://s.shopee.com.br/qjSLNGqKl
23793169776,Bicicleta Infantil Aro 12 Freio Tambor 1 Marcha Cestinha Nathor C/ Rodinha Menina de 90cm a 1m,"199,90",30mil+,Zociella Kids,7%,"R$13,99",https://shopee.com.br/product/504754787/23793169776,https://s.shopee.com.br/1gIZKuDfdw
58210633027,"Smart TV 43"" Philco QLED HDR10 Roku TV P43KRB","2,2mil",4mil+,Philco Oficial,3%,"R$66,30",https://shopee.com.br/product/811034337/58210633027,https://s.shopee.com.br/1qbzXDD2Iz
22991651660,Chiclete Poosh Escolha o Sabor c/40 - Arcor,"9,80",100mil+,Docemalu,3%,"R$0,29",https://shopee.com.br/product/386620566/22991651660,https://s.shopee.com.br/1LfiwIEwJu
22198034315,Calça Wide Leg Jeans Feminina Marmorizada Cintura Alta 100% Algodão Premium,"58,07",100mil+,Safira Closet,3%,"R$1,74",https://shopee.com.br/product/312887832/22198034315,https://s.shopee.com.br/1Vz98bEIyx
17884006630,Lenços Umedecidos Pampers Carícia de Bebê com 576 unidades,"142,16",5mil+,Loja Sage's,15%,"R$21,32",https://shopee.com.br/product/528273775/17884006630,https://s.shopee.com.br/2LYG88B8I8
20699836573,Guarda Chuva Dupla Face Reforçado Contra Raios UV Dobrável Compacto Manual Portátil Secagem Rápida,"15,10",10mil+,Ultralar Shop,23%,"R$3,47",https://shopee.com.br/product/1531785174/20699836573,https://s.shopee.com.br/2VrgKRAUxB
9212570285,Creatina Suplemento Monohidratada em Pó 100% Pura Importada - Soldiers Nutrition,"33,90",200mil+,Soldiers Nutrition,18%,"R$6,10",https://shopee.com.br/product/347988064/9212570285,https://s.shopee.com.br/20vPjWCOy6
21997222833,Tênis Meia Feminino Calce Fácil Botinha Ortopédico Esportivo Sneaker Slip On Casual confortável Academia,"22,90",400mil+,ESSER CALÇADOS,7%,"R$1,60",https://shopee.com.br/product/464824627/21997222833,https://s.shopee.com.br/2BEpvpBld9
22899372776,Kit 3 Vasos Decorativos Preto em Espiral Decoração Moderna para Sala e Estante,"24,90",3mil+,Layer 3D LAB,9%,"R$2,24",https://shopee.com.br/product/254863913/22899372776,https://s.shopee.com.br/30nwvM8awK
21065270721,Mix Tropical Nuts 1Kg Castanha de Caju do Pará Amendoa Nozes Uva Passa Amendoim Gojiberry P&P,"59,97",40mil+,P&P FIT,13%,"R$7,80",https://shopee.com.br/product/394192376/21065270721,https://s.shopee.com.br/3B7N7f7xbN
58260328735,Kit  10 Petisqueira saladeira plastico canoa barca petisco churrasco festa barquinha frios,"19,78",3mil+,JP storys e variedades,13%,"R$2,57",https://shopee.com.br/product/277577091/58260328735,https://s.shopee.com.br/2gB6Wk9rcI
23592590684,Mini Umidificador Difusor Aromatizador Egg Portátil Usb Led Aromatizador De Ambiente Purificador De Ar Casa Escritório,"15,99",20mil+,Kaym Black,3%,"R$0,48",https://shopee.com.br/product/398188570/23592590684,https://s.shopee.com.br/2qUWj39EHL
54950249563,Kit Calça Wide Leg Pantalona Bolsos + Regata Plus Feminino,"59,90",5mil+,Burne,18%,"R$10,78",https://shopee.com.br/product/471432321/54950249563,https://s.shopee.com.br/3g3dia63aW
23799188673,kit 1400 Toalhas Umedecidas Bebê Limpinho,"74,99",10mil+,Droga Clara,7%,"R$5,25",https://shopee.com.br/product/1045085918/23799188673,https://s.shopee.com.br/3qN3ut5QFZ
