Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
22097923147,Creme Anti-Estrias - Diga Adeus às Estrias! Previne Novas Estrias & Reforça a Elasticidade Da Pele,"39,90",30mil+,JM-Cosmético,23%,"R$9,18",https://shopee.com.br/product/800263385/22097923147,https://s.shopee.com.br/AKaXfEsmdJ
22295592024,Kit 30 Cabide De Madeira Marfim Para Roupas Calça Gancho Cromado,"111,90",10mil+,Na Web Group De Marcas,15%,"R$16,79",https://shopee.com.br/product/325008325/22295592024,https://s.shopee.com.br/AAH7SvtPyI
18167587752,Fogão Cooktop Essencial 4 Bocas Itatiaia,"357,79",4mil+,Raro Casa e Decor,7%,"R$25,05",https://shopee.com.br/product/395742608/18167587752,https://s.shopee.com.br/9zxhGcu3JH
23392567785,1/2/3 Peças Borrifador Azeite Pulverizador Premium Culinário Adequado Para Cozinhas 100ml Promoção,"11,88",100mil+,INFINITY COMERCIO DE VARIEDADES,23%,"R$2,73",https://shopee.com.br/product/1003085235/23392567785,https://s.shopee.com.br/8V8tTrzlM0
23500465333,Kit Decorativo com 04 Capas de Almofadas Natalinas,"39,68",2mil+,Vitoria Home,3%,"R$1,19",https://shopee.com.br/product/640877443/23500465333,https://s.shopee.com.br/8KpTHZ0Ogz
23394523519,"Fini Melatonina 60 Cápsulas | Sono de Qualidade, Relaxamento e Bem-Estar | Suplemento Original","69,98",3mil+,DROGARIA MONIFARMA,24%,"R$16,80",https://shopee.com.br/product/617614410/23394523519,https://s.shopee.com.br/8AW35G121y
22593915398,Chaleira Elétrica Jarra Café Chá Inox 110v,"43,90",100mil+,SELLNEEDS,13%,"R$5,71",https://shopee.com.br/product/408653169/22593915398,https://s.shopee.com.br/80Ccsx1fMx
22494553033,Tábua de Corte Cozinha Em Aço Inoxidável - Dupla Face Segura Para Alimentos e Durável Carne Vegetais Frutas,"26,89",3mil+,CPROMO FAST,13%,"R$3,50",https://shopee.com.br/product/1547949310/22494553033,https://s.shopee.com.br/9AOaH5xE0C
58213867475,Kit Hidratante Corporal + Body Splash Feminino | Fragrância Doce Frutal | Hidratação Prolongada | Pele Macia,"59,94",1mil+,Saron Essencias do Campo,11%,"R$6,59",https://shopee.com.br/product/1251161766/58213867475,https://s.shopee.com.br/905A4mxrLB
58266856239,Percabonato Tira Manchas 100% Puro  Roupas Brancas E Coloridas 1KG,"18,13",65,Dolfin.ind,12%,"R$2,18",https://shopee.com.br/product/1913223638/58266856239,https://s.shopee.com.br/8pljsTyUgA
23798050272,Mesa Infantil Lousa Mágica Mesinha Interativa de Desenho C/ Banco,"184,90",672,Atentu,10%,"R$18,49",https://shopee.com.br/product/1384111782/23798050272,https://s.shopee.com.br/8fSJgAz819
58258048889,Porta Temperos Giratório Profissional 9 Potes de Vidro com Tampa Dosadora Condimentos,"37,89",10mil+,RD ECOM,12%,"R$4,55",https://shopee.com.br/product/1459511958/58258048889,https://s.shopee.com.br/1qbzXcP8sq
22997716018,Fruteira de Mesa ou Cesto Multiuso Cesta de metal portátil Organizador para Casa Cozinha Escritório ES,"38,80",30mil+,ES Official Shop,13%,"R$5,04",https://shopee.com.br/product/988030305/22997716018,https://s.shopee.com.br/1gIZLJPmDp
22098010438,Extensão 5 Metros Bivolt 5 Tomadas E 4 Usb 1 Pd Led Bivolt Com botão WKC-541,"42,99",3mil+,XQW - ELETRÔNICOS E VARIEDADES,23%,"R$9,89",https://shopee.com.br/product/406969593/22098010438,https://s.shopee.com.br/1Vz990QPYo
22695782878,Jogo Toalhas De Banho Super Luxo 4 Peças 100% Algodão Casal Gigante Alta Absorção Toalha Felpuda,"119,99",10mil+,DMC Cama Mesa Banho,16%,"R$19,20",https://shopee.com.br/product/596316342/22695782878,https://s.shopee.com.br/1LfiwhR2tn
9618359216,Argila Mascara facial 100g Elegância Orgânica 100 % Natural Branca Verde Rosa Dourada Preta Dolomita,"14,99",300mil+,Elegância Orgânica,21%,"R$3,15",https://shopee.com.br/product/347853254/9618359216,https://s.shopee.com.br/2VrgKqMbX2
